host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7,prop.gp.8,prop.gp.9,prop.gp.10,prop.gp.11,prop.gp.12,prop.gp.13,prop.gp.14,prop.gp.15,prop.gp.16,prop.gp.17,prop.gp.18
AD002,1000_to_1099,1049.5,68,68,1,19,0.14340610294117642,0.14340610294117642,0.061509999999999995,0.39290800000000004,0.10038483362598771,0.10038483362598771,0.14340610294117642,0.14340610294117642,0.061509999999999995,0.39290800000000004,0.10038483362598771,0.10038483362598771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE12,1000_to_1099,1049.5,6,6,2,6,0.0020375,0.0016306,0.004073,0.008144,0.004072333333333334,0.0032592000000000003,0.0020375,0.0016306,0.004073,0.008144,0.004072333333333334,0.0032592000000000003,0.8333333333333334,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE3,1000_to_1099,1049.5,9,9,2,5,0.026098888888888887,0.0221715,0.02524,0.065951,0.03217983333333333,0.026494357142857142,0.026098888888888887,0.0221715,0.02524,0.065951,0.03217983333333333,0.026494357142857142,0.8888888888888888,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE4,1000_to_1099,1049.5,14,14,1,2,0.04442057142857143,0.04442057142857143,0.033506,0.065985,0.021036373626373627,0.021036373626373627,0.04442057142857143,0.04442057142857143,0.033506,0.065985,0.021036373626373627,0.021036373626373627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH05,1000_to_1099,1049.5,35,35,1,8,0.10765237142857141,0.10765237142857141,0.129257,0.24057900000000002,0.07986022521008404,0.07986022521008404,0.10765237142857141,0.10765237142857141,0.129257,0.24057900000000002,0.07986022521008404,0.07986022521008404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH10,1000_to_1099,1049.5,18,18,1,1,0.0062262777777777785,0.0062262777777777785,0.016048,0.032042999999999995,0.010565666666666666,0.010565666666666666,0.0062262777777777785,0.0062262777777777785,0.016048,0.032042999999999995,0.010565666666666666,0.010565666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI001,1000_to_1099,1049.5,12,12,2,10,0.007983,0.008812777777777779,0.012312,0.030109999999999998,0.012320757575757575,0.010963222222222221,0.007983,0.008812777777777779,0.012312,0.030109999999999998,0.012320757575757575,0.010963222222222221,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI002,1000_to_1099,1049.5,18,18,12,18,0.05849544444444445,0.009476571428571428,0.060401,0.12266400000000001,0.05487316339869282,0.01856295238095238,0.05849544444444445,0.009476571428571428,0.060401,0.12266400000000001,0.05487316339869282,0.01856295238095238,0.3888888888888889,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0,0,0,0,0,0
AI003,1000_to_1099,1049.5,8,8,7,8,0.14920887500000002,0.0061145,0.274404,0.320411,0.1787090357142857,0.012229,0.14920887500000002,0.0061145,0.274404,0.320411,0.1787090357142857,0.012229,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0
AI004,1000_to_1099,1049.5,29,29,15,25,0.12085289655172414,0.07158350000000001,0.138309,0.33241,0.15569875369458128,0.11228748888888888,0.12085289655172414,0.07158350000000001,0.138309,0.33241,0.15569875369458128,0.11228748888888888,0.3448275862068966,0.13793103448275862,0.10344827586206896,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0,0,0
AI005,1000_to_1099,1049.5,10,10,5,7,0.033014400000000006,0.0061415,0.052229000000000005,0.122742,0.05413035555555556,0.009037533333333334,0.033014400000000006,0.0061415,0.052229000000000005,0.122742,0.05413035555555556,0.009037533333333334,0.6,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
AI007,1000_to_1099,1049.5,7,7,5,5,0.021376142857142854,0.0062545,0.037347,0.054003,0.02336457142857143,0.012509,0.021376142857142854,0.0062545,0.037347,0.054003,0.02336457142857143,0.012509,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0
AI052,1000_to_1099,1049.5,5,5,5,5,0.009862800000000001,0,0.016481000000000003,0.032818,0.016428,NA,0.009862800000000001,0,0.016481000000000003,0.032818,0.016428,NA,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
AI102,1000_to_1099,1049.5,7,7,5,5,0.010108857142857145,0.011266666666666668,0.021606,0.04218000000000001,0.019824666666666668,0.019824666666666668,0.010108857142857145,0.011266666666666668,0.021606,0.04218000000000001,0.019824666666666668,0.019824666666666668,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0
AI105,1000_to_1099,1049.5,10,10,1,9,0.0131394,0.0131394,0.01648,0.036918,0.01858822222222222,0.01858822222222222,0.0131394,0.0131394,0.01648,0.036918,0.01858822222222222,0.01858822222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI107,1000_to_1099,1049.5,15,15,8,14,0.15182693333333339,0.007077285714285715,0.201541,0.28093399999999996,0.13927899047619047,0.014150190476190476,0.15182693333333339,0.007077285714285715,0.201541,0.28093399999999996,0.13927899047619047,0.014150190476190476,0.4666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0,0,0,0,0,0,0,0,0,0
AI142,1000_to_1099,1049.5,7,7,6,7,0.01611957142857143,0.0081215,0.029478000000000004,0.04168100000000001,0.02381266666666667,0.016243,0.01611957142857143,0.0081215,0.029478000000000004,0.04168100000000001,0.02381266666666667,0.016243,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
AI201,1000_to_1099,1049.5,6,6,6,6,0.13967616666666666,0,0.158832,0.22632100000000002,0.13021193333333334,NA,0.13967616666666666,0,0.158832,0.22632100000000002,0.13021193333333334,NA,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
AI202,1000_to_1099,1049.5,5,5,2,5,0.024398200000000005,0.0010155000000000001,0.02948600000000001,0.033539000000000006,0.013418200000000003,0.0020293333333333335,0.024398200000000005,0.0010155000000000001,0.02948600000000001,0.033539000000000006,0.013418200000000003,0.0020293333333333335,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI240,1000_to_1099,1049.5,11,11,2,5,0.01339590909090909,0.006139,0.012337,0.024619000000000002,0.012355127272727272,0.011007155555555556,0.01339590909090909,0.006139,0.012337,0.024619000000000002,0.012355127272727272,0.011007155555555556,0.9090909090909091,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI283,1000_to_1099,1049.5,13,13,2,10,0.05639176923076921,0.004163666666666667,0.07627,0.08881200000000002,0.01930971794871795,0.008196272727272727,0.05639176923076921,0.004163666666666667,0.07627,0.08881200000000002,0.01930971794871795,0.008196272727272727,0.9230769230769231,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ199,1000_to_1099,1049.5,26,26,6,15,0.06775607692307692,0.016613625000000003,0.072293,0.153968,0.06735435076923077,0.029935733333333336,0.06775607692307692,0.016613625000000003,0.072293,0.153968,0.06735435076923077,0.029935733333333336,0.6153846153846154,0.23076923076923078,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0
AJ6,1000_to_1099,1049.5,16,16,2,10,0.029586375,0.02510306666666667,0.076536,0.119386,0.03133311666666667,0.02295502857142857,0.029586375,0.02510306666666667,0.076536,0.119386,0.03133311666666667,0.02295502857142857,0.9375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ86,1000_to_1099,1049.5,7,7,2,7,0.012688,0.009449166666666666,0.023999,0.03609,0.013773523809523808,0.008068999999999998,0.012688,0.009449166666666666,0.023999,0.03609,0.013773523809523808,0.008068999999999998,0.8571428571428571,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK18,1000_to_1099,1049.5,31,31,4,22,0.02215322580645161,0.02083707142857143,0.02124,0.06156500000000001,0.019686615053763443,0.018583814814814817,0.02215322580645161,0.02083707142857143,0.02124,0.06156500000000001,0.019686615053763443,0.018583814814814817,0.9032258064516129,0.03225806451612903,0.03225806451612903,0.03225806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK2,1000_to_1099,1049.5,22,22,7,16,0.027070318181818178,0.006136687500000001,0.020609,0.05759800000000001,0.01599895670995671,0.012200108333333333,0.027070318181818178,0.006136687500000001,0.020609,0.05759800000000001,0.01599895670995671,0.012200108333333333,0.7272727272727273,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0
AK31,1000_to_1099,1049.5,45,45,9,17,0.0449638,0.010758833333333334,0.069873,0.14114,0.03125945656565657,0.02065386896551724,0.0449638,0.010758833333333334,0.069873,0.14114,0.03125945656565657,0.02065386896551724,0.6666666666666666,0.17777777777777778,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0,0,0,0,0,0,0,0,0
AL200,1000_to_1099,1049.5,15,15,1,11,0.014531133333333331,0.014531133333333331,0.012376999999999999,0.028779999999999997,0.010737695238095236,0.010737695238095236,0.014531133333333331,0.014531133333333331,0.012376999999999999,0.028779999999999997,0.010737695238095236,0.010737695238095236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL204,1000_to_1099,1049.5,25,25,2,2,0.021330119999999998,0.005634142857142857,0.025034,0.07521,0.028495893333333338,0.011265340659340659,0.021330119999999998,0.005634142857142857,0.025034,0.07521,0.028495893333333338,0.011265340659340659,0.56,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN12,1000_to_1099,1049.5,39,39,1,8,0.08523720512820511,0.08523720512820511,0.060934999999999996,0.23416099999999998,0.11218744399460188,0.11218744399460188,0.08523720512820511,0.08523720512820511,0.060934999999999996,0.23416099999999998,0.11218744399460188,0.11218744399460188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN13,1000_to_1099,1049.5,7,7,1,1,0.01492057142857143,0.01492057142857143,0.016713000000000002,0.020868000000000005,0.005964952380952382,0.005964952380952382,0.01492057142857143,0.01492057142857143,0.016713000000000002,0.020868000000000005,0.005964952380952382,0.005964952380952382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AO10,1000_to_1099,1049.5,3,3,3,3,0.011147666666666665,0,0.020901999999999997,0.033438999999999997,0.022293999999999998,NA,0.011147666666666665,0,0.020901999999999997,0.033438999999999997,0.022293999999999998,NA,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AO11,1000_to_1099,1049.5,49,49,7,21,0.03623008163265306,0.029834095238095246,0.03782,0.133477,0.033788892857142865,0.023140262485482,0.03623008163265306,0.029834095238095246,0.03782,0.133477,0.033788892857142865,0.023140262485482,0.8571428571428571,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0,0,0,0,0,0,0,0,0,0,0
AO6,1000_to_1099,1049.5,37,37,7,21,0.03665118918918919,0.02713533333333333,0.043643,0.142527,0.05452393393393394,0.029490065359477124,0.03665118918918919,0.02713533333333333,0.043643,0.142527,0.05452393393393394,0.029490065359477124,0.4864864864864865,0.1891891891891892,0.10810810810810811,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.02702702702702703,0,0,0,0,0,0,0,0,0,0,0
AO9,1000_to_1099,1049.5,16,16,1,10,0.009853375,0.009853375,0.016924,0.041669000000000005,0.017635666666666668,0.017635666666666668,0.009853375,0.009853375,0.016924,0.041669000000000005,0.017635666666666668,0.017635666666666668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQ13,1000_to_1099,1049.5,5,5,5,5,0.0073158,0,0.012182,0.016263,0.0089466,NA,0.0073158,0,0.012182,0.016263,0.0089466,NA,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
AQ16,1000_to_1099,1049.5,8,8,2,2,0.023009125,0.009947,0.04095600000000001,0.06149000000000001,0.020642178571428575,0.010555238095238095,0.023009125,0.009947,0.04095600000000001,0.06149000000000001,0.020642178571428575,0.010555238095238095,0.875,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQ25,1000_to_1099,1049.5,11,11,1,4,0.03032618181818182,0.03032618181818182,0.016693,0.066124,0.027142872727272727,0.027142872727272727,0.03032618181818182,0.03032618181818182,0.016693,0.066124,0.027142872727272727,0.027142872727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQ28,1000_to_1099,1049.5,4,4,4,4,0.009207749999999999,0,0.016336,0.028704,0.014355833333333333,NA,0.009207749999999999,0,0.016336,0.028704,0.014355833333333333,NA,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQ4,1000_to_1099,1049.5,32,32,6,20,0.016892499999999994,0.011759533333333332,0.033277,0.07407600000000002,0.027815741935483872,0.017312095238095238,0.016892499999999994,0.011759533333333332,0.033277,0.07407600000000002,0.027815741935483872,0.017312095238095238,0.46875,0.34375,0.09375,0.03125,0.03125,0.03125,0,0,0,0,0,0,0,0,0,0,0,0
AQ6,1000_to_1099,1049.5,2,2,1,1,0.0082325,0.0082325,0.016465,0.016465,0.016465,0.016465,0.0082325,0.0082325,0.016465,0.016465,0.016465,0.016465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQ89,1000_to_1099,1049.5,4,4,3,4,0.00305975,0.0061115,0.008154,0.012223,0.006117833333333334,0.012223,0.00305975,0.0061115,0.008154,0.012223,0.006117833333333334,0.012223,0.5,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQ90,1000_to_1099,1049.5,10,10,6,10,0.0073351,0.0040702,0.012369,0.028617000000000004,0.011782333333333334,0.0057036000000000005,0.0073351,0.0040702,0.012369,0.028617000000000004,0.011782333333333334,0.0057036000000000005,0.5,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
AQ92,1000_to_1099,1049.5,6,6,5,6,0.0088345,2e-6,0.01237,0.028622,0.012796466666666666,4e-6,0.0088345,2e-6,0.01237,0.028622,0.012796466666666666,4e-6,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0
AR6,1000_to_1099,1049.5,12,12,2,2,0.011139999999999997,0.0040546363636363636,0.012163,0.028288999999999998,0.008537393939393938,0.007814145454545455,0.011139999999999997,0.0040546363636363636,0.012163,0.028288999999999998,0.008537393939393938,0.007814145454545455,0.9166666666666666,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR7,1000_to_1099,1049.5,15,15,1,6,0.009278600000000001,0.009278600000000001,0.021055,0.041568,0.014313600000000001,0.014313600000000001,0.009278600000000001,0.009278600000000001,0.021055,0.041568,0.014313600000000001,0.014313600000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR8,1000_to_1099,1049.5,31,31,3,8,0.03687532258064515,0.00583544,0.067222,0.128338,0.03761389677419355,0.009892253333333333,0.03687532258064515,0.00583544,0.067222,0.128338,0.03761389677419355,0.009892253333333333,0.8064516129032258,0.16129032258064516,0.03225806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR9,1000_to_1099,1049.5,21,21,1,1,0.009085809523809527,0.009085809523809527,0.01628,0.040666999999999995,0.011072819047619047,0.011072819047619047,0.009085809523809527,0.009085809523809527,0.01628,0.040666999999999995,0.011072819047619047,0.011072819047619047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS3,1000_to_1099,1049.5,6,6,1,1,0.005634500000000001,0.005634500000000001,0.012647,0.021166,0.011266333333333333,0.011266333333333333,0.005634500000000001,0.005634500000000001,0.012647,0.021166,0.011266333333333333,0.011266333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS4,1000_to_1099,1049.5,9,9,1,2,0.01597122222222222,0.01597122222222222,0.012718999999999998,0.025354999999999996,0.012157055555555555,0.012157055555555555,0.01597122222222222,0.01597122222222222,0.012718999999999998,0.025354999999999996,0.012157055555555555,0.012157055555555555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU62,1000_to_1099,1049.5,3,3,1,1,0.0013210000000000001,0.0013210000000000001,0.00396,0.003961,0.002641333333333333,0.002641333333333333,0.0013210000000000001,0.0013210000000000001,0.00396,0.003961,0.002641333333333333,0.002641333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU64,1000_to_1099,1049.5,14,14,1,9,0.015301499999999999,0.015301499999999999,0.011932,0.031651000000000006,0.013033263736263736,0.013033263736263736,0.015301499999999999,0.015301499999999999,0.011932,0.031651000000000006,0.013033263736263736,0.013033263736263736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AV40,1000_to_1099,1049.5,32,32,5,7,0.13547581250000001,0.047265565217391316,0.046618,0.199459,0.07461099596774194,0.043030980237154154,0.13547581250000001,0.047265565217391316,0.046618,0.199459,0.07461099596774194,0.043030980237154154,0.71875,0.125,0.09375,0.03125,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0
AV42,1000_to_1099,1049.5,16,16,1,11,0.0067618750000000005,0.0067618750000000005,0.021098,0.046071999999999995,0.013242116666666666,0.013242116666666666,0.0067618750000000005,0.0067618750000000005,0.021098,0.046071999999999995,0.013242116666666666,0.013242116666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW1,1000_to_1099,1049.5,7,7,5,7,0.004131285714285713,0.004103333333333333,0.008330999999999998,0.016568999999999993,0.00825638095238095,0.008203333333333333,0.004131285714285713,0.004103333333333333,0.008330999999999998,0.016568999999999993,0.00825638095238095,0.008203333333333333,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0
AW10,1000_to_1099,1049.5,14,14,12,12,0.007305,1.6666666666666665e-06,0.012273999999999998,0.020449999999999996,0.006796395604395603,2.666666666666667e-6,0.007305,1.6666666666666665e-06,0.012273999999999998,0.020449999999999996,0.006796395604395603,2.666666666666667e-6,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,0,0,0,0,0
AW12,1000_to_1099,1049.5,7,7,2,6,0.0041212857142857145,0.004951,0.016583,0.02067,0.008239142857142858,0.0098998,0.0041212857142857145,0.004951,0.016583,0.02067,0.008239142857142858,0.0098998,0.7142857142857143,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW13,1000_to_1099,1049.5,10,10,5,9,0.0078181,0.005525333333333333,0.012384,0.020718999999999998,0.0087206,0.009937599999999998,0.0078181,0.005525333333333333,0.012384,0.020718999999999998,0.0087206,0.009937599999999998,0.6,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
AW15,1000_to_1099,1049.5,2,2,2,2,1.1000000000000003e-5,0,2.2000000000000006e-5,2.2000000000000006e-5,2.2000000000000006e-5,NA,1.1000000000000003e-5,0,2.2000000000000006e-5,2.2000000000000006e-5,2.2000000000000006e-5,NA,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW16,1000_to_1099,1049.5,6,6,6,6,0.004100833333333332,0,0.012221999999999998,0.02043699999999999,0.008192866666666665,NA,0.004100833333333332,0,0.012221999999999998,0.02043699999999999,0.008192866666666665,NA,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
AW18,1000_to_1099,1049.5,6,6,1,1,0.0013788333333333328,0.0013788333333333328,0.008256,0.008258999999999999,0.0027556666666666662,0.0027556666666666662,0.0013788333333333328,0.0013788333333333328,0.008256,0.008258999999999999,0.0027556666666666662,0.0027556666666666662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW2,1000_to_1099,1049.5,20,20,3,14,0.028779499999999996,0.012334666666666667,0.028771000000000005,0.08214600000000001,0.029164873684210533,0.013711090909090909,0.028779499999999996,0.012334666666666667,0.028771000000000005,0.08214600000000001,0.029164873684210533,0.013711090909090909,0.6,0.35,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW20,1000_to_1099,1049.5,7,7,6,7,0.0046991428571428575,0.006149499999999999,0.012332999999999998,0.020565999999999994,0.009389047619047616,0.012298999999999997,0.0046991428571428575,0.006149499999999999,0.012332999999999998,0.020565999999999994,0.009389047619047616,0.012298999999999997,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
AW21,1000_to_1099,1049.5,17,17,6,16,0.02941788235294117,0.008624727272727272,0.033642,0.06637099999999999,0.02280851470588235,0.016209745454545454,0.02941788235294117,0.008624727272727272,0.033642,0.06637099999999999,0.02280851470588235,0.016209745454545454,0.6470588235294118,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0
AW22,1000_to_1099,1049.5,17,17,2,11,0.043516,0.0081281875,0.041056,0.06124600000000001,0.01791829411764706,0.013749508333333334,0.043516,0.0081281875,0.041056,0.06124600000000001,0.01791829411764706,0.013749508333333334,0.9411764705882353,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW27,1000_to_1099,1049.5,26,26,2,4,0.02468223076923077,0.016726125,0.033811,0.088009,0.022935452307692308,0.01893280797101449,0.02468223076923077,0.016726125,0.033811,0.088009,0.022935452307692308,0.01893280797101449,0.9230769230769231,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW28,1000_to_1099,1049.5,13,13,9,13,0.003808923076923076,3.333333333333333e-6,0.012409999999999996,0.024757999999999995,0.007607666666666665,5.999999999999999e-6,0.003808923076923076,3.333333333333333e-6,0.012409999999999996,0.024757999999999995,0.007607666666666665,5.999999999999999e-6,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0,0,0
AW34,1000_to_1099,1049.5,11,11,8,9,0.008194818181818183,0.004102333333333333,0.008330999999999998,0.020638999999999998,0.00925909090909091,0.008204,0.008194818181818183,0.004102333333333333,0.008330999999999998,0.020638999999999998,0.00925909090909091,0.008204,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,0,0,0,0,0,0,0,0,0
AW35,1000_to_1099,1049.5,9,9,5,9,0.002293777777777778,0.0010265000000000003,0.012329,0.016433999999999997,0.0045715,0.0020513333333333334,0.002293777777777778,0.0010265000000000003,0.012329,0.016433999999999997,0.0045715,0.0020513333333333334,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
AW4,1000_to_1099,1049.5,17,17,3,11,0.032686294117647056,0.009826266666666668,0.04118299999999999,0.06979099999999999,0.024916617647058822,0.017077314285714285,0.032686294117647056,0.009826266666666668,0.04118299999999999,0.06979099999999999,0.024916617647058822,0.017077314285714285,0.8823529411764706,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW7,1000_to_1099,1049.5,8,8,5,8,0.012776,0.003078,0.028658000000000003,0.036879999999999996,0.013320857142857141,0.006153666666666667,0.012776,0.003078,0.028658000000000003,0.036879999999999996,0.013320857142857141,0.006153666666666667,0.5,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0
AW8,1000_to_1099,1049.5,5,5,4,4,0.00245,0.006111,0.008147,0.012222,0.0048946,0.012222,0.00245,0.006111,0.008147,0.012222,0.0048946,0.012222,0.4,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW9,1000_to_1099,1049.5,7,7,7,7,0.005327857142857143,0,0.016751,0.024997,0.010652571428571428,NA,0.005327857142857143,0,0.016751,0.024997,0.010652571428571428,NA,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0
AX14,1000_to_1099,1049.5,4,4,4,4,0.006239749999999998,0,0.008335999999999996,0.016669999999999997,0.01247783333333333,NA,0.006239749999999998,0,0.008335999999999996,0.016669999999999997,0.01247783333333333,NA,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AX3,1000_to_1099,1049.5,9,9,4,5,0.011584555555555558,0.0033848000000000003,0.01691,0.04604500000000001,0.01947038888888889,0.006767600000000002,0.011584555555555558,0.0033848000000000003,0.01691,0.04604500000000001,0.01947038888888889,0.006767600000000002,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AX39,1000_to_1099,1049.5,12,12,4,5,0.014188499999999995,0.004141888888888888,0.012466999999999997,0.03731999999999999,0.014518999999999997,0.007818999999999998,0.014188499999999995,0.004141888888888888,0.012466999999999997,0.03731999999999999,0.014518999999999997,0.007818999999999998,0.75,0.08333333333333333,0.08333333333333333,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AX4,1000_to_1099,1049.5,13,13,7,13,0.007990538461538462,0.010391,0.020781,0.037430000000000005,0.015332666666666666,0.012452666666666666,0.007990538461538462,0.010391,0.020781,0.037430000000000005,0.015332666666666666,0.012452666666666666,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0
AX41,1000_to_1099,1049.5,6,6,1,1,0.009041,0.009041,0.012499999999999999,0.025032,0.011398533333333334,0.011398533333333334,0.009041,0.009041,0.012499999999999999,0.025032,0.011398533333333334,0.011398533333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
